"l_english":""
" tani_fate_god_name0":"$tani_high_god_name$"
" tani_fate_god_name_possessive0":"$tani_high_god_name_possessive$"
" tani_knowledge_god_name0":"$tani_high_god_name$"
" tani_knowledge_god_name_possessive0":"$tani_high_god_name_possessive$"
" tani_war_god_name0":"$tani_high_god_name$"
" tani_war_god_name_possessive0":"$tani_high_god_name_possessive$"
" tani_trickster_god_name0":"$tani_household_god_name$"
" tani_trickster_god_name_possessive0":"$tani_household_god_name_possessive$"
" tani_night_god_name0":"$tani_high_god_name$"
" tani_night_god_name_possessive0":"$tani_high_god_name_possessive$"
" tani_water_god_name0":"$tani_high_god_name$"
" tani_water_god_name_possessive0":"$tani_high_god_name_possessive$"
"":""
" #Donyi-Poloism":""
" donyipoloism0":"Доньї-Полізм"
" donyipoloism_adj0":"Доньї-Поліст"
" donyipoloism_adherent0":"Доньї-Поло Оме"
" donyipoloism_adherent_plural0":"Доньї-Поло Оме"
" donyipoloism_desc0":"Доньї-полоїзм — це основна форма релігії Тані Лхоба, яка поклоняється подвійним божествам Сонця і Місяця, які є очима бога-творця Седі як Вищої Істоти."
" ":""
" donyipoloism_old0":"Старий Доній-Полоїзм"
" donyipoloism_old_adj0":"Старий Доньї-Полоїст"
" donyipoloism_old_adherent0":"Старий Доньї-Поло Оме"
" donyipoloism_old_adherent_plural0":"Старий Доньї-Поло Оме"
"":""
" #Sedism":""
" sedism0":"Седизм"
" sedism_adj0":"Седизт"
" sedism_adherent0":"Седі Оме"
" sedism_adherent_plural0":"Седі Оме"
" sedism_desc0":"Седизм є формою релігії Тані Лхоба, яка поклоняється богу-творцю Седі як Вищій Істоті."
" ":""
" sedism_old0":"Старий седизм"
" sedism_old_adj0":"Старий седист"
" sedism_old_adherent0":"Старий Седі Оме"
" sedism_old_adherent_plural0":"Старий Седі Оме"
" ":""
" sedism_high_god_name0":"Седі"
" sedism_high_god_name_20":"$sedism_high_god_name$ # Optional translation alt"
" sedism_high_god_name_possessive0":"Седістький"
" sedism_high_god_shehe0":"Він"
" sedism_high_god_herselfhimself0":"Себе"
" sedism_high_god_herhis0":"Його"
" sedism_high_god_name_alternate0":"Всевишній"
" sedism_high_god_name_alternate_possessive0":"Всевишнього"
" sedism_health_god_name0":"$sedism_high_god_name$"
" sedism_health_god_name_possessive0":"$sedism_high_god_name_possessive$"
" sedism_wealth_god_name0":"$sedism_high_god_name$"
" sedism_wealth_god_name_possessive0":"$sedism_high_god_name_possessive$"
" sedism_war_god_name0":"$tani_household_god_name$"
" sedism_war_god_name_possessive0":"$tani_household_god_name_possessive$"
